OptimizedParams_1,OptimizedParams_2,OptimizedParams_3,OptimizedParams_4,OptimizedParams_5,OptimizedParams_6,OptimizedParams_7,OptimizedParams_8,OptimizedParams_9,OptimizedParams_10,OptimizedParams_11,OptimizedParams_12,OptimizedParams_13,FinalErrors,GaInfo
135.472149993353,674.816198297886,172.232164626831,0.0380384360002219,0.000230108286709758,0.0084432436181612,272.378922100062,0.00817565337370078,0.0999080486721885,0.00742456310416401,1,1887.61984904871,0.000766635978527572,50053.7760755074,
859.95564431066,394.663221718165,0.3998046875,0.992943359375,0.001,0.0080717166969811,1330.98860688003,0.00109368845640745,0.042847762094342,0.00255832146959019,0.967945106425257,0.41758046875,0.000889737247692564,13.7304224407102,
357.540878719795,100,947.845417745107,2.40838765416441,0.0009766625,0.00609375,2.74654522259237,1e-06,0.00527697379698835,0.01,0.331970692906477,1.76276090478632,0.001,8.98926049784079,
115.130762388277,670.872671062948,331.209482193814,0.019043276272564,0.000298633165265992,0.00544640853220052,101.333824374989,0.00504250888395671,0.077445716781122,0.00975402361710798,0.997871572560311,2574.92488687671,0.0002310037619512,15634.8275187463,
146.874358037589,147.506250817249,0.10006103515625,2.07958361782831,0.0002828369140625,0.00647432112435133,3.515625,0.0068369375,0.00120972858550244,0.0035086346329287,0.314054190995061,5.39649001193932,0.000752819321449582,4.16501502649289,
463.981288740025,556.164228266491,0.426379989851194,0.430679760929337,0.0005604647486597,0.00936646752334582,1570.22816695079,0.00119731438020318,0.0126375770273689,0.00640313735433242,0.52241872426198,0.572067363357544,0.001,26.2644889319597,
205.924519994809,620.259851078516,870.544607090373,0.0380111540628147,0.000303082419695189,0.00844268245898921,27.7639111161706,0.00351800668072282,0.0604593506999743,0.00789874163345737,0.997016156917132,7427.19399902333,6.66235472500127e-05,143.530324580506,
566.680095182738,618.018336689386,971.754780286998,0.003792256380727,0.000379340658566568,0.00326967097868609,334.819843756727,0.00981694081908391,0.0992636778005147,0.00949388606075313,0.963420140097834,8341.13744459968,3.83094159940942e-05,4489.67211966796,
770.079281247051,677.484891127021,1.35,0.87728173828125,0.000755859375,0.00361580090715551,2289.13920628482,0.00869111931775778,0.0416564105523645,1e-06,0.953125,2332.20633920668,1e-10,117.953537386244,
164.368938196156,106.0234375,34.1113446583308,0.395133891523684,0.000590813397877242,0.00606340917805886,3.83984375,0.00326880608376877,0.0371869338653257,0.00222954802853062,0.222221775600085,2993.166162044,0.000990255792273929,21.8729479978784,
407.168794545908,100,3.4125,4.81043542783472,0.000973641203715314,0.00315706704022859,2.564453125,0.0090234375,0.078135,0.009755859375,0.165735148982175,2.2842796875,0.001,3.34613808530588,
153.48374193053,556.069933689607,0.685380953039958,0.324891505715355,1e-07,0.00293998771484808,865.861246984342,0.00793805552765333,0.0557492409725972,0.00592889099613383,0.979137439135152,1.95341950175041,5.77376073436978e-05,9.31737545436227,
881.315478524114,101.017561912537,0.10390625,0.260703636169434,0.000990293867924967,0.00308303883182675,6498.3593844289,0.00344113499527855,0.0625109685754776,0.00511265138907706,0.901126230615361,7000.06863518445,0.000999433755874634,4.87233268129095,
0.1,236.183008520388,662.709538383365,0.001,0.001,0.000279419009004855,73.8853648260769,0.00424687403288062,0.1,0.0041457104849593,0.818277172983823,7647.42657122628,0.000398993954187718,242.427827751611,
192.76499048847,653.53393513597,889.331074990212,0.184835441935715,0.000611856728194059,0.00979830150889956,14.2209566903117,0.00670643433137438,0.0333414913106608,0.00914994141988658,0.991639029461495,620.954439451016,0.000417756378078763,118.436815956637,
420.735170083591,439.465828377834,0.113544769843617,1.28322245448379,0.001,0.00757373051505147,3.08984375,0.00609375,0.06251,0.00695573996076071,0.0911021092192005,3.640725,0.000704459095274041,3.30255622422994,
413.074239011424,520.644350630402,889.311068690601,0.206983658834921,0.000964981828510647,0.00577927261083674,5.3125,0.0057197928970147,0.0328415163847718,0.00978903161266585,0.189792332743343,3718.33530946679,0.00040339984626608,20.6355703410196,
133.892516319593,100.0546875,847.524019270278,9.98377644018057,0.000126842300865558,0.00376696540902883,3.0546875,0.00108201229548566,0.000182903146233669,0.00445671794845577,0.9375,2.921975,1e-10,1.20092640898702,
508.044273025486,103.1875,2.14296875,0.360946803944898,0.00066710279621165,0.0063610134258308,3.7578125,0.00265534566839595,0.06251,0.00609375,0.354648984271484,8099.89714318273,0.000640359557353678,9.49144928220853,
469.596678065247,100.000305175781,0.100244140625,0.703145368676325,0.001,0.00390725,3.16891479492188,0.0021875,0.00234375000000001,0.00993896484375,0.387185366460482,4.314553125,0.000309627203733827,2.75405779794878,
59.0958729339398,688.751296576647,866.347468189425,0.116750752862722,0.00092690448156632,0.00677318388593589,17.4494287045908,0.00852847692576463,0.0776428023113483,0.00157184212411945,0.990009803964513,2754.36427235455,0.00062296939644737,172.185094259652,
376.564299196321,564.468110603642,396.950940832869,2.36479106135645,0.000236628080666184,0.00477741107440129,2.84874070994271,0.00200120933859375,0.00749278001070808,0.00895290812917281,0.0505211673872967,2.4081999442661,0.0009765626,5.01346946527057,
861.389775841603,100.00390625,0.14296875,0.935313632871752,0.001,0.01,2.8974609375,0.00399176364996148,0.01178978515625,0.00981689453125,0.385744442620981,3.229348046875,0.001,3.63235122189396,
955.025435695295,100.0625,0.101994335530859,2.04083911918348,0.000829002320511149,0.00773338938081954,3.01953125,0.00548940624807835,0.0134367978399586,0.00523538087261328,0.414669986857671,3.171975,9.350457490361e-05,3.25530364971211,
195.557633302218,699.989207717752,624.654475917523,0.00904888864520126,0.000759046517654983,0.00853902061672608,204.308804911036,0.00708483402877665,0.0886253410563875,0.00980818180418547,0.999914817320807,6125.9281187493,0.000486198020200947,14661.4847556989,
442.887657085897,516.41627691067,0.1625,0.486296768045187,0.000287071595693047,0.00733392141134611,1446.56613777686,0.00869711880262402,0.0494679834567801,0.00405638529692371,0.168082826532731,2.0463646484375,0.0008779296875,12.8941425650837,
651.967143213038,262.881072589355,764.398549320123,1.84884199930342,0.000153404055714888,0.01,3.3515625,0.0089397686065648,0.015635,0.00517049228326656,0.188230732955589,2.74503113669624,0.000568010152295676,8.52351310300465,
849.022949773395,171.551079998402,271.100958525635,2.91811142740254,0.000309837484420033,0.00305157925185741,3.2734375,0.00308636660043673,0.0016343255580462,0.00382427713763868,0.276766714298302,3.2501,0.000444983825777212,7.20040047394993,
528.345424359248,104.00390625,454.064024117615,0.34475,0.000924677566199374,0.01,4.1171875,0.00609375,0.078135,0.00421999425135549,0.356416697285741,1547.36055027951,0.001,10.2056685092914,
419.075623354492,234.53803528124,5.37286532955193,0.920199682958988,1e-07,0.00372574310407491,3.25,0.00390725,0.0620960649778542,0.0079798276378236,0.174097072018539,3.72871759873496,0.000148102979003126,3.83830927764005,
438.781823806453,377.698242275853,97.6620969808345,0.001,0.000474923766489035,0.00390725,98.9228964742631,0.00262174174117284,0.098046875,0.01,0.439925554502938,5525.12637305131,0.001,253.553843839949,
724.675188526536,100,0.118362241951365,1.8701036033175,0.000930121826840102,0.00781349355941377,2.530517578125,0.00900447005691828,0.0048142921317707,0.00988198375004064,0.310059782143027,2.0401390625,1e-10,7.22720967183199,
833.96505868091,100.00390625,0.1009765625,0.996698130777321,0.00092126549619988,0.00358959812839909,2.927734375,0.00390725,0.00508056774681359,0.00782995842605058,0.49863173780986,2.6641625,0.0003012420518895,6.11505500954757,
980.695246269276,417.746920293386,0.107252988829356,0.510765625,1e-07,0.00390725,3.57058138955754,0.005616234375,0.0166399364108051,0.00633359907446073,0.204577993197897,4.3702171875,0.001,9.68731467069086,
782.883971970351,100,0.104984020369436,3.93676906259998,0.001,0.00577282291691803,2.52088928222656,0.00124318822970161,0.00625000000000001,0.00932995913831074,0.195853240701061,2.2579125,0.000277407105360372,3.58574475014802,
724.606191892917,391.51011567657,0.109058764861858,0.61428125,0.000985668663647695,0.00700994027570251,2.90625,0.00371802687238118,0.0135204162912547,0.01,0.168370618693765,1.83213125,0.000180659211046734,12.5660235110779,
200.646767045243,699.997628701529,381.387364703238,0.0321673455414581,0.000951624578571042,0.00326057925145753,250.225143298148,0.00985543942999773,0.0930005852614555,0.00987827751786273,0.999982535103285,5528.2640913141,0.000436785372014405,47044.3094262273,
895.604267649239,100,0.115392249853638,4.21737461593149,0.001,0.0021875,2.84505446437752,0.00808392403393864,1e-05,0.00473599495788405,0.328606086941951,3.025246484375,0.000270120791844732,3.02689383472817,
563.276562882392,100,0.1,0.577147615150272,0.001,0.00485296059869238,3.343885959994,0.0068369375,0.0742110782650447,0.01,0.335877928097077,9.3751,0.000461641433782944,1.28579712801389,
27.3873179624566,699.826788576776,473.533041691007,0.0486885344289819,2.55268552791463e-05,0.00246743485170408,84.5077491570182,0.00216944474111088,0.038345623678786,0.00587235139740278,0.969134654783591,1464.04292985911,7.73925579059248e-05,43932.8575644452,
920.382053602717,100,0.105126953125,1.11272703165225,0.000893981059383841,0.0078135,2.7578125,0.0019900947205768,0.0155861145249969,0.00805998968980755,0.498311735704196,2.01777788530945,2.84581690479237e-05,8.07610255958586,
855.86782945544,428.858937121937,0.107679866474778,0.814178079974187,0.000696293720205639,0.00660221780765795,111.24944509893,0.00555667270566303,0.0449981002734773,0.00955178455800109,0.812156742467575,3250.57338516241,0.000366995290766945,845.152627409552,
0.10006103515625,103.46875,4.55927810668945,0.00102288818359375,0.000703568355944284,0.00609375,64.572172528646,0.00984205827417238,0.0532835856110161,0.00999944710856598,0.278644222347532,2.44142995605469,0.000255584816796875,256.915587475428,
169.803654734516,664.877923882242,852.308189741103,0.00492639315045484,0.000490604928406457,0.00897279539843315,341.469624642848,0.00776577939889248,0.0715228668427962,0.0066186029635226,0.953242975816388,6424.52407109307,0.000658191680705435,27856.3162401747,
280.427527176619,699.9263320068,790.819249418969,0.0321583096435295,0.000597316322448405,0.00166307161388877,55.5373902972257,0.00790353480032057,0.0900692690207571,0.00881488047783872,0.987629606557767,6664.71014389336,0.000189493418161291,3153.65749054229,
773.565128902359,660.056140184952,0.323861694335937,0.253211047564146,0.001,0.00745559692382813,6879.63997069167,0.0090468072874022,0.094257619801286,0.00243630339209575,0.371945569570169,9986.20455742353,9.97314453125e-05,2.83995515809347,
156.970457468317,281.905754325306,699.759887279711,9.99420470877158,2.34375e-05,0.0081582684308332,2.64208984375,0.0045176149620813,0.00625000000000001,0.00816312835138225,0.226640154782797,1.703225,2.34375e-05,5.85057913122589,
647.793270378472,100.001037597656,0.35,5.42644577933437,0.000941093086495524,0.00390725,2.437744140625,0.00739172308050978,0.0209044034227312,0.00999306041012267,0.165208212835369,1.84385,0.000709168534594404,4.83749357970615,
465.897359548422,100.053960903883,230.437546985816,7.04756109933169,3.37274904620466e-05,0.00473334904603448,2.703125,0.00640155329849168,0.0420803298067325,0.00606785215788681,0.258363674155766,2.2230442085252,0.000799994715846653,5.08824267985324,
540.58452434299,142.97346847407,0.120716375879995,2.55281815398429,0.0009766625,0.01,2.87890625,0.00392189897697914,1e-05,0.00582658616581804,0.25,2.84788395751627,0.000701604618043874,3.76496022331783,
661.316464915855,699.200921472784,913.784492377932,0.010068491137502,0.000275856336307327,0.00934747566577852,81.0347263536446,0.00919921762582387,0.092440077958987,0.00953898410468078,0.994014580448433,9567.11009628324,0.000195885304649384,216.006835801468,
814.227206427132,512.754120490123,0.100015258789063,3.57970943990067,0.000579684339982426,0.00609375,2.47833251953125,0.000847067373540601,0.0246826171875,0.01,0.0393365671869916,1.950539453125,0.000372347185406056,4.5262930388293,
439.501236558733,594.725064037667,688.177809839366,0.0484801508614212,0.000822062466593179,0.0016631758747415,406.888984400353,0.00654752851605155,0.0912419911428539,0.0060301153850297,0.998070187397048,2710.2158433437,2.20046677440034e-06,53336.7183997351,
468.404454598338,100.00390625,40.5132732738426,2.38283077915851,0.000796682064211161,0.00390725,2.98046875,0.00399707239767634,0.0122324244348875,0.00584727078620351,0.391150035428779,2.609475,0.000556920065791287,6.34233483630105,
106.851535416749,607.31512608836,344.198208960732,0.00616771708531316,0.00095480628747775,0.00520736567493195,459.570960833145,0.00730035414165779,0.0982544467317486,0.00440652863943016,0.995276170009039,1520.35130969378,7.29276608286873e-05,46279.6792442372,
0.1,179.653149731627,671.625241875155,0.48416811847029,0.000683743843802414,6.7744652559905e-06,551.322760238328,0.00314651778916815,0.0827681402358146,0.00473022349091275,1,373.593222729965,0.000221839271951304,149.937198910951,
826.459343962656,171.530091467148,0.115625,1.23558645926113,0.000756559974710583,0.0009775625,3.30859375,0.00504585216815291,0.0040786382450813,0.00433306039889676,0.398089853939612,3.45306074973349,0.000688013797568372,7.60881441976969,
62.6374093236325,100.015625,299.767125843464,8.39850978044978,0.00065853558327791,0.00239400195965377,3.02522277832031,0.00575863724328345,0.0631545994179341,0.00960654718378988,0.564602721359128,4.06478210237867,0.000989602991232165,0.64769979520009,
323.565505576204,101.4375,459.301108498309,0.0236162437785091,0.000735430527500987,0.00589730881573336,1047.56067487815,0.01,0.0902872277560375,0.01,0,8176.32233459233,1e-10,245.011025071487,
425.977502414643,493.261635260162,0.708425080196683,0.145832877264171,0.000152687890625,0.00948801590183094,8186.47950301535,0.00996975762939453,0.0990272521972656,0.00999942170413405,0.862790415794532,2016.68237269978,0.000647295503061786,19.2307538462086,
100.696418861315,100.015625,471.058341435401,0.40725,0.0009766625,0.0030571461071682,4.0625,0.00375734034590366,0.0375,0.00267488420429443,0.389619057937175,2958.62624447841,0.001,19.2657354209315,
820.609503093193,155.434254867056,0.101571407894946,0.260456043430702,0.000334204974078035,0.00632207761957328,3.92905900477581,0.00412807481941314,0.0505307164650615,0.00957944981139617,0.356420722811949,967.253267598377,1e-10,3.18288404284042,
308.205194867853,592.191173713668,1.05049167502438,0.227461698340194,0.000865232375993467,0.00352522720182525,3473.28559489144,0.00733703823263968,0.0153251191430653,0.000594826080258943,0.972723642470696,1193.83692525317,0.000331195496214625,26.8765440171212,
707.964477478421,666.214601013848,0.4125,0.271994855632031,4.16801700592047e-06,0.00569034960277784,4890.94451127708,0.000663180953732295,0.0251382747789919,0.00519895174844406,0.398447017161641,7317.58821443907,0.00015711794362793,6.78911812904416,
350.955722260363,621.829356696839,2.34755821916312,0.00151398575305939,2.28453411592216e-05,0.00650842595219738,58.6866298037993,0.00656306698060758,0.0042977197265625,0.0026565582254195,0.465118577249591,0.000416381454467773,0.000889272458873438,238.571956846516,
506.857813154248,101.0048828125,543.12146050919,1.86683615005098,0.000277734677204253,0.01,3.15234375,0.0068369375,0.0453972336933381,0.00693972291062691,0.33984375,3.056740625,0.000250192990149165,4.52804886149141,
532.015655585001,100.01148223877,1.54919697638708,0.00124557113647461,0.00082613972145433,0.00390725,3199.52681926368,0.000245140625,0.0831950028769381,0.00999975113642101,2.38418579101562e-07,3.69785390625,0.000387191872460937,264.026094978326,
16.2222211831197,310.965784735771,860.749386151753,0.309296935090779,4.46882059500569e-05,0.00405074341975324,8.40475569302079,0.00629745877621219,0.0633545612242978,0.00107554131168885,0.946074454269706,9927.85511239362,0.000123943167389986,42.7337055529962,
851.576203833186,100,1.81875,1.1025625,0.000988532723024673,0.00104699882504682,2.9453125,0.01,0.0123606960372737,0.00993896484375,0.300030820950336,4.10745094216625,0.000368860357040672,1.65955644215062,
363.500575529579,584.170676616167,314.623446038403,0.00117142295837402,0.000746079234040389,0.00358142276382572,143.090471016446,0.00852780832101521,0.00477524345671625,0.00249758559913996,0.919770989575604,0.00413937356577165,0.000627096474286451,243.268528677084,
707.259604965991,100.00390625,92.9548199355616,2.88086736525273,0.001,0.00377674714182426,2.989990234375,0.00609375,0.00625000000000001,0.00583577828509122,0.322066218091743,3.140725,0.00026575045689491,3.77864012060628,
20.3218339227913,623.796509610944,602.538074770825,1.05731145325671,0.000134826843540698,0.00390725,8.51964058841522,0.00942385246840333,0.0445465835611018,0.00180229196231103,0.703369140625,0.00604468245645362,0.000751915894057698,31.9696475288323,
454.896287033729,670.287165414159,594.295073759053,0.00539267829805122,0.000869282187854748,0.0087134191768688,129.115290448341,0.0079930645312976,0.0974636779558029,0.00766594127124834,0.989297778145546,9808.9190230032,0.000760543438553791,834.717960428807,
447.637175715433,470.782044309003,2.62150690790798,0.65725,0.0009766625,0.00977112973988207,3.51728735234787,0.00307029831351816,0.0921875,0.0068416411774799,0.122432174258994,4.77744375,0.000771469091766958,5.96875743912932,
958.172773677984,100.078125,0.138872885609456,1.58806817048851,0.000983653339115785,0.00756091109201321,2.69677734375,0.00194215223475507,0.0133680968676562,0.009755859375,0.299168557590402,2.43369375,1e-10,3.74417559707137,
917.061439833643,100.00927734375,877.592864176687,8.1570728110487,0.0009542236328125,0.00609375,3.04156494140625,0.00608160323303439,0.000101552734375,0.003678741243718,0.369734875859511,2.929543359375,0.0009765626,3.29532989479626,
315.550698972555,100.009315206962,0.225,3.3021516305861,0.0009766625,0.00609375,2.7822265625,0.00260081255689341,0.0116924097945655,0.00709367240002447,0.25143994883227,2.94931875,0.001,2.6265524013629,
360.575718589262,492.454698206872,852.376236062458,0.00106866455078125,0.000807567767729532,0.00141181924959805,47.2521382007643,1e-06,0.0995765686035156,0.00513716249291409,0.643773158292186,8696.37300066726,0.000261572729849211,237.394477910101,
419.043785999175,100.01416015625,482.497967658118,1.15875375648995,0.000737352966612798,0.00144109276785255,3.189453125,0.01,0.0615926727904248,0.01,0.289479099085773,4.27942343961599,0.001,2.54732751564442,
991.347520668922,100.00390625,427.092550260729,1.751,0.001,0.00609375,3.2041015625,0.00927834375,0.01172875,0.00752133545537027,0.25,5.71380720228407,0.000903213451947166,1.28504758386419,
708.535042332639,568.698533320354,1.29764772804778,0.271279737377068,0.000269751412963867,0.00568872539325991,5357.8738258192,0.0077201810918709,0.0917991301301601,0.00358713682426988,0.98400909441354,9936.11458597624,0.000948761855367598,2.12899529829636,
55.3646264147052,100.84765625,885.74574059621,0.361142527014215,0.000237381114390556,0.01,4.09212574048542,0.00687275915533924,0.028030191993356,0.00422522577827371,0.394181559149252,6203.82629899084,0.0009765626,11.7403300140573,
44.8433106965768,639.349388008423,0.187890625,0.0616860356264927,9.30028148618778e-05,0.00699334008789063,3222.74510477181,0.00823113487543522,0.0435783019527749,0.00998403166847719,0.46875,117.697040558846,0.000633054451158572,117.55325187048,
840.00912726754,127.546561140868,0.131476582484983,1.95165987771478,0.0009766625,0.00390725,2.62109375,0.0009775625,0.00625000000000001,0.00826335654637752,0.267071065023062,2.0626,0.001,5.73633187675394,
212.973923548386,396.125663161986,454.149721773547,0.308794578884969,0.000684471699270447,0.00791322549940173,4.48396959409313,0.00609862912901427,0.00698747231275024,0.00357271565211405,0.142700043658509,2876.89531819432,0.000624248666170801,11.4309419796899,
0.13125,561.889370438451,360.257004725266,0.00108010864257813,1e-07,0.0021875,154.704290562339,0.00355070312672457,0.06171654296875,0.00575345254004032,0.789167952558099,8342.66647479635,0.0009765626,244.504914424851,
918.973546825092,629.942419681956,0.1625,1.03749489166273,0.000989403184235033,0.00609567299507256,47.3720169875753,0.00829425913620244,0.0211191155857655,0.0028809435426073,0.939557878118057,1477.8364623658,0.000145709894555377,1556.50283663973,
157.433677788252,191.692433556114,0.240625,0.248823028984578,0.001,0.00700927734375,1235.13760176659,0.00981191159168816,0.0397296968710285,0.00887043858237424,0.919921875,3.30804979001894,0.000864023236031426,9.75364597298147,
972.477459614324,699.974074208454,575.498223700933,0.00253727284359605,0.000976874455911968,0.00412239612309128,109.915724662436,0.00685240577991247,0.0980265909890404,0.00441508840345577,0.946578032301575,4814.91527013233,0.000673168480770673,232.51816163155,
239.746828340579,594.892412363907,918.560574995948,1.50709111912895,0.000207200239655561,0.00759390226374753,3.328125,0.00870534608927155,0.0718000118318537,0.006485890969843,0.081838348663945,2.65956254171392,0.000435949938104766,7.60918855542521,
812.425927879931,101.28125,0.1,0.328647239026308,0.000875935087844514,0.01,3.515625,1e-06,0.015635,0.00961631131622618,0.3125,7307.83053048002,0.000467179165161172,5.16674834134097,
102.854460092686,100.000061035156,2.37205283907826,1.33084671174466,0.001,0.00726372638028115,3.037353515625,0.00538050612822719,0.00219115153728661,0.00941046822175485,0.271237699973138,4.4190453125,0.000391301586943933,1.89856012650629,
334.383995389089,100.015625,58.7044542573741,3.46287891812597,0.000215116801106532,0.0048838125,2.69921875,0.00972624420206924,1e-05,0.00825479359705122,0.277565122065431,0.792930099370174,0.000604349939538045,11.3231856495774,
0.11060962677002,482.502519514279,0.212945556640625,0.00103910064697266,8.58122367128309e-05,0.00922561645507813,7832.90828347942,0.00823151862552645,0.099649892578125,0.008265621222297,0.771097968024853,2762.58750485171,0.001,324.830236561134,
655.957009947928,116.6875,286.518978226425,9.98941937669538,0.000448718244281178,0.00498481577940429,5.5625,1e-06,0.013696304716458,1e-06,0.918659904718448,5220.20727576742,1e-10,42.9256003135827,
819.108287925588,101.000003814697,0.10006103515625,1.0378358307858,0.001,0.0021875,2.43728923797607,1e-06,0.0132036136217658,0.00963507916722164,0.538672944554152,1.31266103515625,0.001,16.0119793874527,
824.97455832805,100,0.118701284933556,2.70247087303491,0.0003754226280911,0.00129189287195794,2.62890625,0.00967117625528996,0.015635,0.01,0.207171316711059,2.720803125,0.001,2.47755149360201,
337.456966427371,628.86086542998,878.560576034187,0.112258395357973,0.000922538520865386,0.00595669877036765,378.356771380117,0.00878991531885435,0.0860376591531927,0.00765445340649621,0.889623997265355,8083.44460821355,0.00082687734920256,53933.7609443743,
481.583358575692,654.359966899462,547.179035909008,0.00828180871137185,6.46366328104412e-05,0.00166937068563023,73.8999217883854,0.00733169218790097,0.0913277681193184,0.00665002201335294,0.974869683321841,6711.73147782719,0.000631080614189045,609.762555697368,
144.107629613795,256.431121337998,0.1625,0.480528326939267,0.000308411824019367,0.000444943464718062,336.753002074376,0.00261213059623111,0.022691481462355,0.00620714086252273,0.960331486981078,278.091786254922,0.000869570580778751,150.579860350051,
